flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
031,Start,47.1575965,11.3126488,1.065454125404358,36.612,1.0
031,Waypoint,47.1575972,11.3126501,29.72886085510254,49.716,0.9899999499320984
031,Waypoint,47.1538981,11.3037109,31.30303192138672,118.916,0.9099999666213989
031,Waypoint,47.154766,11.3032753,31.589025497436523,130.716,0.8999999761581421
031,Waypoint,47.1481389,11.3099169,31.487850189208984,209.716,0.8100000023841858
031,Waypoint,47.1452733,11.3076719,31.330612182617188,242.72,0.7699999809265137
031,Waypoint,47.1502571,11.3191899,31.388973236083984,333.316,0.6699999570846558
031,Waypoint,47.1480789,11.3203992,31.160566329956055,358.716,0.6399999856948853
031,Waypoint,47.1569246,11.3296998,31.494970321655273,463.516,0.5299999713897705
031,Waypoint,47.1563953,11.3303825,31.36642074584961,473.416,0.5199999809265137
031,Waypoint,47.1568807,11.3151282,31.81821632385254,574.016,0.4099999964237213
031,Waypoint,47.1575915,11.312669,31.674474716186523,592.116,0.38999998569488525
031,Landing,47.1576392,11.312523,2.0998682975769043,618.336,0.35999998450279236

