flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
022,Start,47.1575964,11.3126489,1.1949998140335083,31.512,1.0
022,Waypoint,47.1575971,11.3126502,29.498302459716797,44.648,0.9899999499320984
022,Waypoint,47.1568877,11.3150874,31.38679313659668,63.848,0.9699999690055847
022,Waypoint,47.1569347,11.3296887,31.36311912536621,157.648,0.85999995470047
022,Waypoint,47.1563968,11.3303798,31.331310272216797,166.148,0.8499999642372131
022,Waypoint,47.1480722,11.3204116,31.036876678466797,269.648,0.7400000095367432
022,Waypoint,47.1502537,11.3192121,31.066268920898438,295.148,0.7099999785423279
022,Waypoint,47.1481306,11.3099462,31.196075439453125,360.648,0.6399999856948853
022,Waypoint,47.1452721,11.307668,31.13753318786621,393.048,0.5999999642372131
022,Waypoint,47.1547638,11.3032811,31.50016212463379,489.648,0.4899999797344208
022,Waypoint,47.1539033,11.3036934,31.429758071899414,502.548,0.47999998927116394
022,Waypoint,47.1575897,11.3126329,31.890729904174805,571.648,0.3999999761581421
022,Landing,47.1576487,11.3127666,1.2953816652297974,599.384,0.3700000047683716

