flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
023,Start,47.1575966,11.3126488,1.0555015802383423,35.96,1.0
023,Waypoint,47.1575969,11.3126496,29.555395126342773,49.16,0.9899999499320984
023,Waypoint,47.1538993,11.3037142,31.3330135345459,118.36,0.9099999666213989
023,Waypoint,47.1547632,11.3032763,31.60968589782715,130.16,0.8999999761581421
023,Waypoint,47.1481418,11.3099144,31.538854598999023,209.26,0.8100000023841858
023,Waypoint,47.1452786,11.307677,31.456710815429688,242.16,0.7699999809265137
023,Waypoint,47.1480607,11.3203838,31.381669998168945,330.96,0.6699999570846558
023,Waypoint,47.1502512,11.3192198,31.332658767700195,355.56,0.6499999761581421
023,Waypoint,47.1569264,11.3296982,31.432802200317383,448.26,0.5399999618530273
023,Waypoint,47.1563964,11.3303831,31.328962326049805,457.86,0.5299999713897705
023,Waypoint,47.1568806,11.3151325,31.78484344482422,558.26,0.41999998688697815
023,Waypoint,47.1575928,11.3126646,31.75258445739746,576.36,0.3999999761581421
023,Landing,47.1576414,11.3125163,1.7167880535125732,602.96,0.3700000047683716

