flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
006,Start,47.1575965,11.3126486,0.9634771943092346,36.98,1.0
006,Waypoint,47.1575974,11.3126508,29.596336364746094,50.136,0.9899999499320984
006,Waypoint,47.1568864,11.3150914,31.197656631469727,69.436,0.9699999690055847
006,Waypoint,47.1563855,11.3303658,31.351654052734375,167.236,0.85999995470047
006,Waypoint,47.156928,11.3297319,31.434892654418945,177.536,0.8499999642372131
006,Waypoint,47.1502759,11.3192251,31.085905075073242,272.136,0.7400000095367432
006,Waypoint,47.1480745,11.3203971,30.81941032409668,296.436,0.7099999785423279
006,Waypoint,47.1481259,11.3099474,31.19915771484375,366.536,0.6399999856948853
006,Waypoint,47.145271,11.3076661,31.0731258392334,399.436,0.5999999642372131
006,Waypoint,47.153884,11.3037043,31.47269058227539,487.736,0.5
006,Waypoint,47.1547638,11.3032808,31.53649139404297,497.136,0.4899999797344208
006,Waypoint,47.1575906,11.3126285,31.790355682373047,564.536,0.41999998688697815
006,Landing,47.1576391,11.3127863,1.6082699298858643,591.648,0.38999998569488525

