flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
045,Start,47.1575966,11.312649,1.1163809299468994,34.368,1.0
045,Waypoint,47.157597,11.3126503,29.45766258239746,47.648,0.9899999499320984
045,Waypoint,47.1569355,11.3296874,31.368288040161133,157.848,0.8700000047683716
045,Waypoint,47.1563965,11.330381,31.33136558532715,166.248,0.85999995470047
045,Waypoint,47.1502727,11.3192236,31.21324920654297,260.552,0.75
045,Waypoint,47.1480742,11.3203965,30.827890396118164,285.248,0.7199999690055847
045,Waypoint,47.1452683,11.3076858,31.190046310424805,373.152,0.6299999952316284
045,Waypoint,47.1481143,11.309917,31.204898834228516,407.448,0.5899999737739563
045,Waypoint,47.1547717,11.303283,31.46799087524414,484.548,0.5
045,Waypoint,47.1539063,11.3036912,31.39804458618164,497.252,0.4899999797344208
045,Waypoint,47.1568749,11.315083,31.813875198364258,577.148,0.3999999761581421
045,Waypoint,47.1575912,11.312675,31.882553100585938,598.348,0.3799999952316284
045,Landing,47.1576329,11.3125032,2.1439096927642822,624.456,0.3499999940395355

