flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
012,Start,47.1575964,11.3126489,1.1081653833389282,36.652,1.0
012,Waypoint,47.157597,11.3126499,29.584888458251953,49.656,0.9899999499320984
012,Waypoint,47.1568862,11.3150913,31.3061466217041,68.956,0.9699999690055847
012,Waypoint,47.1569348,11.3296922,31.371057510375977,162.656,0.85999995470047
012,Waypoint,47.1563958,11.3303811,31.279159545898438,171.156,0.8499999642372131
012,Waypoint,47.1502753,11.3192275,31.203479766845703,265.456,0.75
012,Waypoint,47.1480744,11.3203967,30.845035552978516,290.16,0.7199999690055847
012,Waypoint,47.1481257,11.3099507,31.229248046875,360.256,0.6399999856948853
012,Waypoint,47.1452736,11.3076686,31.158920288085938,393.156,0.6100000143051147
012,Waypoint,47.1547687,11.3032788,31.481754302978516,489.956,0.5
012,Waypoint,47.1539044,11.3036924,31.45795249938965,502.856,0.47999998927116394
012,Waypoint,47.1575887,11.3126308,31.884788513183594,571.956,0.4099999964237213
012,Landing,47.1576503,11.3127706,1.3714215755462646,599.572,0.3799999952316284

