flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
001,Start,47.1575964,11.3126492,1.1560593843460083,33.332,1.0
001,Waypoint,47.1575972,11.3126498,29.60281753540039,46.644,0.9899999499320984
001,Waypoint,47.1547839,11.3032899,31.277812957763672,114.444,0.9099999666213989
001,Waypoint,47.1539061,11.3036874,31.36960792541504,126.144,0.8999999761581421
001,Waypoint,47.1452764,11.3076564,31.45912742614746,211.944,0.7999999523162842
001,Waypoint,47.148112,11.309918,31.55607795715332,246.048,0.7699999809265137
001,Waypoint,47.1480655,11.3203804,31.121471405029297,314.544,0.6899999976158142
001,Waypoint,47.1502551,11.3192169,31.381973266601562,339.844,0.6599999666213989
001,Waypoint,47.156376,11.3303739,31.391071319580078,432.644,0.5600000023841858
001,Waypoint,47.1569312,11.3297285,31.44131851196289,442.044,0.550000011920929
001,Waypoint,47.1568809,11.3151301,31.61975860595703,536.944,0.4399999976158142
001,Waypoint,47.1575921,11.3126664,31.726125717163086,555.044,0.41999998688697815
001,Landing,47.1576421,11.3125182,1.5489071607589722,582.2,0.38999998569488525

