flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
011,Start,47.1575964,11.3126491,1.1828197240829468,32.232,1.0
011,Waypoint,47.1575971,11.3126502,29.695341110229492,45.616,0.9899999499320984
011,Waypoint,47.1539013,11.3037199,31.309734344482422,114.808,0.9099999666213989
011,Waypoint,47.1547638,11.303276,31.62769317626953,126.708,0.8999999761581421
011,Waypoint,47.1452777,11.3076555,31.596763610839844,223.508,0.7899999618530273
011,Waypoint,47.1481112,11.3099173,31.47056770324707,257.608,0.75
011,Waypoint,47.1480659,11.3203834,31.257400512695312,326.108,0.6800000071525574
011,Waypoint,47.1502546,11.3192183,31.30812644958496,351.408,0.6499999761581421
011,Waypoint,47.1563743,11.330371,31.45186424255371,444.108,0.5399999618530273
011,Waypoint,47.1569291,11.329731,31.397329330444336,453.508,0.5299999713897705
011,Waypoint,47.1568817,11.3151191,31.649696350097656,548.508,0.429999977350235
011,Waypoint,47.1575908,11.3126698,31.83608055114746,566.608,0.4099999964237213
011,Landing,47.1576422,11.3125152,2.008798837661743,592.848,0.3799999952316284

