flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
035,Start,47.1575963,11.312649,1.1646682024002075,31.924,1.0
035,Waypoint,47.1575973,11.3126503,29.507232666015625,45.004,0.9899999499320984
035,Waypoint,47.1569355,11.3296882,31.345613479614258,155.304,0.85999995470047
035,Waypoint,47.156395,11.3303822,31.317033767700195,163.704,0.85999995470047
035,Waypoint,47.1502718,11.3192215,31.134824752807617,258.004,0.75
035,Waypoint,47.1480758,11.3203956,30.851472854614258,282.704,0.7199999690055847
035,Waypoint,47.145267,11.3076802,31.167451858520508,370.708,0.6200000047683716
035,Waypoint,47.1481165,11.3099199,31.217927932739258,404.904,0.5899999737739563
035,Waypoint,47.1538854,11.3037096,31.489839553833008,473.804,0.5099999904632568
035,Waypoint,47.1547646,11.3032796,31.46591567993164,483.404,0.5
035,Waypoint,47.1568785,11.3150922,31.784423828125,563.604,0.4099999964237213
035,Waypoint,47.1575928,11.3126689,31.86463165283203,584.504,0.38999998569488525
035,Landing,47.1576301,11.3125239,1.4966744184494019,611.684,0.35999998450279236

