flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
042,Start,47.1575965,11.312649,1.1347969770431519,33.804,1.0
042,Waypoint,47.1575972,11.31265,29.796489715576172,47.104,0.9899999499320984
042,Waypoint,47.1568867,11.3150868,31.4070987701416,66.304,0.9699999690055847
042,Waypoint,47.154784,11.3032945,31.360088348388672,148.304,0.8799999952316284
042,Waypoint,47.1539079,11.3036876,31.370363235473633,160.404,0.85999995470047
042,Waypoint,47.1481389,11.3099145,31.630353927612305,228.504,0.7899999618530273
042,Waypoint,47.1452774,11.3076747,31.246047973632812,261.604,0.75
042,Waypoint,47.1480599,11.3203819,31.264835357666016,350.204,0.6499999761581421
042,Waypoint,47.1502512,11.3192195,31.321136474609375,374.808,0.6200000047683716
042,Waypoint,47.1569263,11.3296978,31.47579002380371,467.504,0.5199999809265137
042,Waypoint,47.1563956,11.3303833,31.348825454711914,477.004,0.5099999904632568
042,Waypoint,47.157596,11.3126694,31.725881576538086,593.804,0.3799999952316284
042,Landing,47.1576102,11.3124956,1.8732575178146362,620.444,0.3499999940395355

