flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
037,Start,47.1575964,11.3126489,1.1412972211837769,32.624,1.0
037,Waypoint,47.1575974,11.3126503,29.509994506835938,45.744,0.9899999499320984
037,Waypoint,47.1563859,11.3303669,31.386030197143555,160.744,0.85999995470047
037,Waypoint,47.1569276,11.3297276,31.418495178222656,171.144,0.8499999642372131
037,Waypoint,47.1502755,11.3192243,31.19001579284668,265.744,0.7400000095367432
037,Waypoint,47.1480757,11.3203957,30.887615203857422,290.144,0.7199999690055847
037,Waypoint,47.1481258,11.309951,31.26468849182129,360.244,0.6399999856948853
037,Waypoint,47.1452716,11.3076672,31.141490936279297,393.144,0.5999999642372131
037,Waypoint,47.1538764,11.3037067,31.47801399230957,481.144,0.5
037,Waypoint,47.1547658,11.303281,31.495738983154297,490.544,0.4899999797344208
037,Waypoint,47.1568782,11.3150889,31.798351287841797,570.844,0.3999999761581421
037,Waypoint,47.1575914,11.3126729,31.889551162719727,592.144,0.3799999952316284
037,Landing,47.1576299,11.3125232,1.8010236024856567,618.844,0.3499999940395355

