flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
015,Start,47.1575967,11.312649,1.0928962230682373,34.732,1.0
015,Waypoint,47.157597,11.3126499,29.499343872070312,48.016,0.9899999499320984
015,Waypoint,47.1547856,11.3032951,31.33770179748535,115.716,0.9099999666213989
015,Waypoint,47.1539028,11.3036898,31.32496452331543,127.516,0.8999999761581421
015,Waypoint,47.1452798,11.3076542,31.497758865356445,213.316,0.7999999523162842
015,Waypoint,47.1481107,11.3099174,31.523839950561523,247.516,0.7699999809265137
015,Waypoint,47.1502615,11.319189,31.097312927246094,311.216,0.6899999976158142
015,Waypoint,47.1480798,11.3203994,31.220613479614258,336.116,0.6699999570846558
015,Waypoint,47.1569187,11.3296955,31.487442016601562,440.816,0.550000011920929
015,Waypoint,47.1563963,11.3303821,31.288333892822266,450.916,0.5399999618530273
015,Waypoint,47.1568805,11.3151246,31.71685028076172,551.416,0.429999977350235
015,Waypoint,47.1575934,11.3126628,31.800697326660156,569.516,0.4099999964237213
015,Landing,47.1576391,11.3125257,1.8076956272125244,596.22,0.3799999952316284

