flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
019,Start,47.1575964,11.3126489,0.9988260269165039,39.996,1.0
019,Waypoint,47.1575974,11.3126502,29.673805236816406,52.868,0.9899999499320984
019,Waypoint,47.1539008,11.303718,31.423309326171875,122.068,0.9099999666213989
019,Waypoint,47.1547655,11.3032748,31.593761444091797,133.968,0.8999999761581421
019,Waypoint,47.1452769,11.307656,31.566097259521484,230.668,0.7899999618530273
019,Waypoint,47.1481099,11.3099162,31.468713760375977,264.772,0.75
019,Waypoint,47.1480658,11.3203911,31.29521942138672,333.268,0.6800000071525574
019,Waypoint,47.1502534,11.319218,31.305601119995117,358.468,0.6499999761581421
019,Waypoint,47.1569224,11.3296907,31.44167137145996,451.068,0.5399999618530273
019,Waypoint,47.1563965,11.3303835,31.33193588256836,460.768,0.5299999713897705
019,Waypoint,47.1568811,11.3151291,31.810853958129883,561.268,0.41999998688697815
019,Waypoint,47.1575918,11.3126688,31.827281951904297,579.268,0.3999999761581421
019,Landing,47.1576413,11.3125159,1.8603793382644653,605.936,0.3700000047683716

