flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
013,Start,47.1575964,11.312649,1.1600815057754517,32.508,1.0
013,Waypoint,47.1575973,11.3126497,29.475051879882812,45.648,0.9899999499320984
013,Waypoint,47.1538989,11.3037139,31.29844856262207,114.948,0.9099999666213989
013,Waypoint,47.1547693,11.303275,31.62091827392578,126.848,0.8999999761581421
013,Waypoint,47.1481394,11.3099161,31.480466842651367,205.548,0.8100000023841858
013,Waypoint,47.145279,11.3076773,31.50946044921875,238.448,0.7699999809265137
013,Waypoint,47.1480614,11.3203846,31.332101821899414,327.248,0.6699999570846558
013,Waypoint,47.1502517,11.3192206,31.353483200073242,351.848,0.6499999761581421
013,Waypoint,47.1563729,11.3303684,31.461929321289062,444.548,0.550000011920929
013,Waypoint,47.1569295,11.3297306,31.401784896850586,453.948,0.5299999713897705
013,Waypoint,47.1568814,11.3151255,31.699134826660156,548.948,0.429999977350235
013,Waypoint,47.1575919,11.3126666,31.839929580688477,567.048,0.4099999964237213
013,Landing,47.1576425,11.3125145,1.825079083442688,593.648,0.3799999952316284

