flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
030,Start,47.1575964,11.312649,1.1530028581619263,32.008,1.0
030,Waypoint,47.1575973,11.3126499,29.68140411376953,45.204,0.9899999499320984
030,Waypoint,47.1568859,11.3150924,31.298843383789062,64.508,0.9699999690055847
030,Waypoint,47.1569346,11.3296911,31.326942443847656,158.304,0.85999995470047
030,Waypoint,47.1563978,11.3303788,31.30295753479004,166.804,0.8499999642372131
030,Waypoint,47.1480761,11.3204169,31.02922821044922,270.104,0.7400000095367432
030,Waypoint,47.1502495,11.3192142,31.07567596435547,295.716,0.7099999785423279
030,Waypoint,47.1452707,11.3076767,31.197128295898438,386.404,0.6100000143051147
030,Waypoint,47.1481168,11.3099214,31.282567977905273,421.108,0.5699999928474426
030,Waypoint,47.1547678,11.3032854,31.527250289916992,498.204,0.47999998927116394
030,Waypoint,47.1539084,11.3036893,31.50008773803711,511.004,0.4699999988079071
030,Waypoint,47.1575872,11.3126278,31.80704689025879,580.204,0.38999998569488525
030,Landing,47.1576505,11.3127701,1.340735912322998,607.88,0.35999998450279236

