flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
010,Start,47.1575966,11.312649,1.0235240459442139,35.064,1.0
010,Waypoint,47.1575969,11.3126499,29.543094635009766,48.548,0.9899999499320984
010,Waypoint,47.1568869,11.3150859,31.294904708862305,67.648,0.9699999690055847
010,Waypoint,47.1563852,11.3303714,31.36040496826172,165.648,0.85999995470047
010,Waypoint,47.1569302,11.3297268,31.432947158813477,175.848,0.8499999642372131
010,Waypoint,47.150272,11.3192187,31.051042556762695,270.448,0.7400000095367432
010,Waypoint,47.1480744,11.3203968,30.81808853149414,294.848,0.7099999785423279
010,Waypoint,47.1452677,11.3076791,31.268434524536133,382.948,0.6100000143051147
010,Waypoint,47.1481123,11.3099178,31.258054733276367,417.248,0.5799999833106995
010,Waypoint,47.1538839,11.3037115,31.46660614013672,486.048,0.5
010,Waypoint,47.154769,11.3032767,31.51304054260254,495.748,0.4899999797344208
010,Waypoint,47.1575905,11.3126291,31.767616271972656,563.048,0.4099999964237213
010,Landing,47.1576375,11.3127788,1.467056393623352,590.692,0.3799999952316284

