flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
023,Start,51.5005901,7.4652295,126.74282836914062,32.944,1.0
023,Waypoint,51.50059,7.4652317,154.9813995361328,45.972,0.9899999499320984
023,Waypoint,51.5070407,7.4636153,156.9980926513672,109.372,0.9199999570846558
023,Waypoint,51.5110711,7.4662761,157.08642578125,151.172,0.8700000047683716
023,Waypoint,51.5101403,7.4666916,157.18882751464844,164.172,0.85999995470047
023,Waypoint,51.5075089,7.4637306,157.07179260253906,196.272,0.8199999928474426
023,Waypoint,51.4955381,7.4787086,156.9267120361328,339.472,0.6599999666213989
023,Waypoint,51.4914283,7.4804495,156.8617401123047,380.172,0.6200000047683716
023,Waypoint,51.4925753,7.4518243,157.38937377929688,550.072,0.429999977350235
023,Waypoint,51.4975886,7.4485696,157.44532775878906,602.772,0.3700000047683716
023,Waypoint,51.49825,7.4596873,157.13169860839844,670.572,0.28999999165534973
023,Waypoint,51.5005846,7.4652196,157.07017517089844,710.272,0.25
023,Landing,51.500637,7.4653412,127.96769714355469,736.42,0.2199999988079071

