flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
029,Start,51.5005902,7.4652298,126.61322784423828,33.508,1.0
029,Waypoint,51.5005898,7.4652304,155.22804260253906,47.212,0.9899999499320984
029,Waypoint,51.4955327,7.4787055,157.07525634765625,140.112,0.8799999952316284
029,Waypoint,51.491428,7.4804503,156.883544921875,181.32,0.8399999737739563
029,Waypoint,51.4925755,7.4518215,156.79953002929688,351.112,0.6499999761581421
029,Waypoint,51.4975877,7.4485699,156.78778076171875,403.512,0.5899999737739563
029,Waypoint,51.4982498,7.4596913,157.12533569335938,471.312,0.5199999809265137
029,Waypoint,51.5070404,7.4636071,157.38754272460938,558.716,0.41999998688697815
029,Waypoint,51.5110671,7.4662749,157.44412231445312,600.212,0.3700000047683716
029,Waypoint,51.5101367,7.4666894,157.2487335205078,613.712,0.35999998450279236
029,Waypoint,51.5075057,7.4637257,157.12376403808594,645.812,0.3199999928474426
029,Waypoint,51.5006044,7.4652279,157.04617309570312,712.512,0.25
029,Landing,51.5004973,7.4652557,127.6700668334961,738.66,0.2199999988079071

