flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
021,Start,51.50059,7.4652297,126.73678588867188,33.28,1.0
021,Waypoint,51.5005899,7.4652316,155.35012817382812,46.424,0.9899999499320984
021,Waypoint,51.4955321,7.4787082,157.018798828125,139.624,0.8799999952316284
021,Waypoint,51.4914273,7.4804506,156.89559936523438,180.824,0.8399999737739563
021,Waypoint,51.4925757,7.4518219,156.8036651611328,350.224,0.6499999761581421
021,Waypoint,51.4975876,7.44857,156.79905700683594,402.624,0.5899999737739563
021,Waypoint,51.49825,7.4596903,157.134765625,470.424,0.5199999809265137
021,Waypoint,51.5070406,7.463607,157.4110870361328,557.824,0.41999998688697815
021,Waypoint,51.5101087,7.466677,157.38206481933594,592.528,0.3799999952316284
021,Waypoint,51.5110735,7.4662982,157.3893280029297,603.424,0.3700000047683716
021,Waypoint,51.5075108,7.4637253,157.15115356445312,644.128,0.3199999928474426
021,Waypoint,51.5006053,7.4652273,157.0466766357422,710.424,0.25
021,Landing,51.5004885,7.4652558,127.66573333740234,736.592,0.2199999988079071

