flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
037,Start,51.50059,7.4652294,126.69686889648438,36.388,1.0
037,Waypoint,51.5005896,7.465232,155.24159240722656,49.46,0.9899999499320984
037,Waypoint,51.5101133,7.4666889,156.98361206054688,140.96,0.8899999856948853
037,Waypoint,51.5110759,7.4662929,156.96946716308594,151.56,0.8700000047683716
037,Waypoint,51.5070688,7.463621,157.05392456054688,195.76,0.8299999833106995
037,Waypoint,51.5074839,7.4637106,157.0642852783203,203.76,0.8199999928474426
037,Waypoint,51.4955394,7.478706,156.93003845214844,347.96,0.6599999666213989
037,Waypoint,51.4914305,7.4804484,156.8954315185547,388.564,0.6100000143051147
037,Waypoint,51.4925758,7.4518197,157.39381408691406,558.56,0.41999998688697815
037,Waypoint,51.4975917,7.4485679,157.33567810058594,611.36,0.35999998450279236
037,Waypoint,51.4982508,7.4596938,157.0701141357422,679.16,0.28999999165534973
037,Waypoint,51.500583,7.4652159,157.07203674316406,718.86,0.23999999463558197
037,Landing,51.5006378,7.4653419,127.82087707519531,745.52,0.20999999344348907

