flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
017,Start,51.50059,7.4652294,126.67686462402344,37.044,1.0
017,Waypoint,51.5005893,7.465232,155.1856231689453,50.1,0.9899999499320984
017,Waypoint,51.4955337,7.4787025,157.04759216308594,143.3,0.8799999952316284
017,Waypoint,51.4914332,7.4804491,156.94981384277344,184.508,0.8399999737739563
017,Waypoint,51.4925758,7.4518109,156.6792755126953,354.4,0.6499999761581421
017,Waypoint,51.4975925,7.4485663,156.670166015625,406.9,0.5899999737739563
017,Waypoint,51.4982498,7.4596869,157.14324951171875,474.5,0.5199999809265137
017,Waypoint,51.5101081,7.4666832,157.40780639648438,594.4,0.3799999952316284
017,Waypoint,51.5110724,7.4662973,157.37147521972656,605.1,0.3700000047683716
017,Waypoint,51.5075091,7.4637243,157.0986785888672,646.1,0.32999998331069946
017,Waypoint,51.5070736,7.4636137,157.08445739746094,651.2,0.3199999928474426
017,Waypoint,51.5006019,7.4652283,157.00982666015625,713.5,0.25
017,Landing,51.5005076,7.4652532,127.61282348632812,740.224,0.2199999988079071

