flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
007,Start,51.50059,7.4652295,126.65166473388672,38.952,1.0
007,Waypoint,51.5005899,7.4652321,155.05555725097656,52.172,0.9899999499320984
007,Waypoint,51.5074801,7.4637169,157.02684020996094,119.472,0.9099999666213989
007,Waypoint,51.5070691,7.4636189,156.98910522460938,127.472,0.8999999761581421
007,Waypoint,51.5101131,7.4666818,157.0739288330078,164.472,0.85999995470047
007,Waypoint,51.5110754,7.4662963,156.89736938476562,175.472,0.8499999642372131
007,Waypoint,51.4955338,7.4787171,156.9060516357422,341.172,0.6699999570846558
007,Waypoint,51.4914339,7.4804469,156.94366455078125,381.572,0.6200000047683716
007,Waypoint,51.4925752,7.4518171,157.28941345214844,551.672,0.429999977350235
007,Waypoint,51.497587,7.4485704,157.4322509765625,604.372,0.3700000047683716
007,Waypoint,51.4982498,7.4596839,157.11659240722656,672.172,0.29999998211860657
007,Waypoint,51.5005797,7.4652081,157.0750274658203,711.772,0.25
007,Landing,51.5006456,7.4653605,128.14227294921875,737.464,0.22999998927116394

