flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
024,Start,51.50059,7.4652296,126.75553894042969,33.628,1.0
024,Waypoint,51.5005898,7.4652321,155.2322235107422,46.788,0.9899999499320984
024,Waypoint,51.4982593,7.4597323,156.9488067626953,88.388,0.9399999976158142
024,Waypoint,51.4976036,7.4485761,156.8047332763672,155.288,0.8700000047683716
024,Waypoint,51.4925889,7.4517902,157.15757751464844,209.188,0.8100000023841858
024,Waypoint,51.4914164,7.4804363,156.908203125,376.388,0.6200000047683716
024,Waypoint,51.4955118,7.4787316,156.82615661621094,419.188,0.5699999928474426
024,Waypoint,51.5074857,7.4637285,157.41021728515625,562.088,0.41999998688697815
024,Waypoint,51.5101111,7.4666778,157.37718200683594,594.288,0.3799999952316284
024,Waypoint,51.5110725,7.4662995,157.390869140625,605.188,0.3700000047683716
024,Waypoint,51.5070717,7.4636236,157.0566864013672,650.088,0.3199999928474426
024,Waypoint,51.5006024,7.4652279,156.986572265625,712.388,0.25
024,Landing,51.5005022,7.4652558,127.77850341796875,738.544,0.2199999988079071

