flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
028,Start,51.5005902,7.4652292,126.48127746582031,39.148,1.0
028,Waypoint,51.5005902,7.4652336,155.31588745117188,58.052,0.9799999594688416
028,Waypoint,51.5070476,7.4636148,156.98655700683594,121.352,0.9099999666213989
028,Waypoint,51.5074833,7.4637082,157.0740966796875,126.452,0.9099999666213989
028,Waypoint,51.5101107,7.4666763,157.03079223632812,157.652,0.8700000047683716
028,Waypoint,51.5110755,7.4662957,156.9194793701172,168.852,0.85999995470047
028,Waypoint,51.4982652,7.4597193,156.51585388183594,298.052,0.7099999785423279
028,Waypoint,51.4976036,7.4485802,156.76385498046875,365.652,0.6399999856948853
028,Waypoint,51.4925902,7.4517866,156.82620239257812,419.452,0.5799999833106995
028,Waypoint,51.4914165,7.4804257,157.3909454345703,586.652,0.38999998569488525
028,Waypoint,51.4955128,7.4787284,157.3038787841797,629.952,0.3499999940395355
028,Waypoint,51.5005813,7.4652543,157.07215881347656,723.752,0.23999999463558197
028,Landing,51.500649,7.465075,128.04696655273438,748.908,0.20999999344348907

