flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
013,Start,51.5005899,7.4652296,126.7110366821289,34.072,1.0
013,Waypoint,51.5005897,7.4652318,155.25540161132812,47.172,0.9899999499320984
013,Waypoint,51.5110718,7.4662853,157.03726196289062,147.272,0.8799999952316284
013,Waypoint,51.5101396,7.4666907,157.16644287109375,160.572,0.85999995470047
013,Waypoint,51.5075037,7.4637236,157.00115966796875,192.772,0.8199999928474426
013,Waypoint,51.5070709,7.463614,157.0974578857422,198.172,0.8199999928474426
013,Waypoint,51.498266,7.4597186,156.4765167236328,285.072,0.7199999690055847
013,Waypoint,51.4976046,7.4485854,156.81781005859375,352.672,0.6499999761581421
013,Waypoint,51.4925863,7.4517912,156.72262573242188,406.472,0.5899999737739563
013,Waypoint,51.4914165,7.4804271,157.5032958984375,573.672,0.3999999761581421
013,Waypoint,51.4955134,7.4787282,157.3764190673828,616.972,0.3499999940395355
013,Waypoint,51.5005857,7.4652439,156.95831298828125,710.888,0.25
013,Landing,51.5006369,7.4651127,128.2347869873047,736.108,0.2199999988079071

