flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
011,Start,51.5005897,7.4652297,126.84584045410156,26.052,1.0
011,Waypoint,51.5005903,7.4652342,155.34307861328125,39.332,0.9899999499320984
011,Waypoint,51.510113,7.4666887,156.96185302734375,130.832,0.8799999952316284
011,Waypoint,51.5110743,7.4662935,156.94894409179688,141.436,0.8700000047683716
011,Waypoint,51.5075067,7.4637196,156.891845703125,181.732,0.8299999833106995
011,Waypoint,51.5070676,7.4636139,156.98944091796875,186.932,0.8199999928474426
011,Waypoint,51.4955359,7.4787106,156.88226318359375,326.532,0.6699999570846558
011,Waypoint,51.4914282,7.4804502,156.73216247558594,367.332,0.6200000047683716
011,Waypoint,51.4925752,7.4518147,157.15536499023438,537.232,0.429999977350235
011,Waypoint,51.4975926,7.4485668,157.3076629638672,590.032,0.3799999952316284
011,Waypoint,51.4982502,7.4596953,156.9710235595703,657.732,0.29999998211860657
011,Waypoint,51.5005835,7.4652162,157.04005432128906,697.432,0.25999999046325684
011,Landing,51.5006378,7.4653445,127.71465301513672,724.112,0.22999998927116394

