flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
019,Start,51.50059,7.4652294,126.63738250732422,37.42,1.0
019,Waypoint,51.5005897,7.4652317,155.2062225341797,50.296,0.9899999499320984
019,Waypoint,51.5070392,7.4636158,157.001220703125,113.696,0.9199999570846558
019,Waypoint,51.5101097,7.4666766,157.11056518554688,148.708,0.8799999952316284
019,Waypoint,51.5110732,7.4662963,156.96636962890625,159.896,0.8700000047683716
019,Waypoint,51.5075085,7.4637212,157.03057861328125,200.196,0.8199999928474426
019,Waypoint,51.4955344,7.4787122,156.90798950195312,342.796,0.6599999666213989
019,Waypoint,51.4914253,7.4804502,156.84527587890625,383.596,0.6200000047683716
019,Waypoint,51.4925752,7.4518235,157.32284545898438,553.496,0.429999977350235
019,Waypoint,51.497591,7.4485683,157.4003448486328,606.296,0.3700000047683716
019,Waypoint,51.4982505,7.4596917,157.11624145507812,674.096,0.29999998211860657
019,Waypoint,51.5005824,7.4652148,157.06216430664062,713.796,0.25
019,Landing,51.5006486,7.4653681,127.91631317138672,739.952,0.2199999988079071

