flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
049,Start,51.5005901,7.4652297,126.71852111816406,35.0,1.0
049,Waypoint,51.5005894,7.4652314,155.45889282226562,48.3,0.9899999499320984
049,Waypoint,51.4955353,7.4786988,157.07078552246094,141.3,0.8799999952316284
049,Waypoint,51.4914288,7.4804501,156.92770385742188,182.5,0.8399999737739563
049,Waypoint,51.4925759,7.4518138,156.74163818359375,352.5,0.6499999761581421
049,Waypoint,51.4975883,7.4485691,156.7644500732422,404.9,0.5899999737739563
049,Waypoint,51.4982498,7.4596933,157.12289428710938,472.7,0.5199999809265137
049,Waypoint,51.5110699,7.4662792,157.50765991210938,600.4,0.3700000047683716
049,Waypoint,51.5101362,7.4666892,157.26771545410156,614.1,0.35999998450279236
049,Waypoint,51.5070666,7.4636244,157.117431640625,649.9,0.3199999928474426
049,Waypoint,51.5074835,7.4637113,156.96615600585938,658.0,0.3100000023841858
049,Waypoint,51.5006076,7.4652288,157.03688049316406,726.3,0.22999998927116394
049,Landing,51.5004858,7.4652554,127.11219787597656,753.48,0.19999998807907104

