flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
047,Start,51.5005898,7.4652297,125.95855712890625,52.816,1.0
047,Waypoint,51.500589,7.4652315,155.26976013183594,65.396,0.9899999499320984
047,Waypoint,51.4955323,7.4787064,157.01950073242188,158.296,0.8899999856948853
047,Waypoint,51.4914282,7.4804506,157.04254150390625,199.496,0.8399999737739563
047,Waypoint,51.4925754,7.451812,156.71884155273438,369.196,0.6499999761581421
047,Waypoint,51.4975922,7.4485679,156.80093383789062,421.696,0.5899999737739563
047,Waypoint,51.4982498,7.4596895,157.08717346191406,489.296,0.5199999809265137
047,Waypoint,51.5101087,7.4666837,157.34768676757812,609.196,0.3799999952316284
047,Waypoint,51.5110728,7.4662962,157.28636169433594,619.896,0.3700000047683716
047,Waypoint,51.5070679,7.4636214,157.15301513671875,664.804,0.3199999928474426
047,Waypoint,51.5074825,7.4637114,157.1072235107422,672.712,0.3100000023841858
047,Waypoint,51.5006055,7.4652276,157.02964782714844,741.096,0.23999999463558197
047,Landing,51.5005005,7.4652534,127.38086700439453,767.436,0.20999999344348907

