flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
006,Start,51.5005902,7.4652295,126.57963562011719,34.488,1.0
006,Waypoint,51.50059,7.4652321,155.26145935058594,49.736,0.9899999499320984
006,Waypoint,51.4982575,7.4597285,156.9683380126953,91.244,0.9399999976158142
006,Waypoint,51.4976038,7.44858,156.881591796875,158.136,0.8700000047683716
006,Waypoint,51.4925875,7.4517907,157.17198181152344,212.036,0.8100000023841858
006,Waypoint,51.4914161,7.4804383,156.9344482421875,379.336,0.6200000047683716
006,Waypoint,51.4955154,7.4787291,156.86671447753906,422.236,0.5699999928474426
006,Waypoint,51.5101092,7.4667012,157.43377685546875,576.236,0.3999999761581421
006,Waypoint,51.5110763,7.4662893,157.2767333984375,586.636,0.38999998569488525
006,Waypoint,51.5070667,7.4636213,157.10643005371094,631.436,0.3400000035762787
006,Waypoint,51.5074817,7.4637159,157.10069274902344,639.636,0.32999998331069946
006,Waypoint,51.5006049,7.4652282,157.0188751220703,708.04,0.25
006,Landing,51.5004961,7.465255,127.63111877441406,734.184,0.22999998927116394

