flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
046,Start,51.5005901,7.4652295,126.6988296508789,37.176,1.0
046,Waypoint,51.5005894,7.465232,155.3641357421875,50.28,0.9899999499320984
046,Waypoint,51.491424,7.4804406,156.93601989746094,174.98,0.8499999642372131
046,Waypoint,51.4955104,7.4787314,157.13961791992188,218.48,0.7999999523162842
046,Waypoint,51.5101072,7.4667019,156.84107971191406,372.08,0.6299999952316284
046,Waypoint,51.511074,7.4662895,156.8986358642578,382.38,0.6200000047683716
046,Waypoint,51.5075075,7.4637202,156.78689575195312,423.28,0.5699999928474426
046,Waypoint,51.5070661,7.4636112,156.88687133789062,428.48,0.5699999928474426
046,Waypoint,51.4976106,7.4485728,157.24583435058594,554.58,0.429999977350235
046,Waypoint,51.4925888,7.451789,157.33924865722656,606.98,0.3700000047683716
046,Waypoint,51.4982424,7.4597012,157.16082763671875,680.58,0.28999999165534973
046,Waypoint,51.5005831,7.4652163,157.1111297607422,719.98,0.23999999463558197
046,Landing,51.5006393,7.4653486,127.7140121459961,746.612,0.20999999344348907

