flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
018,Start,51.5005899,7.4652297,126.62620544433594,33.084,1.0
018,Waypoint,51.5005899,7.4652333,155.36842346191406,49.504,0.9799999594688416
018,Waypoint,51.5070442,7.4636149,156.96035766601562,112.804,0.9099999666213989
018,Waypoint,51.5074813,7.463707,157.10009765625,117.904,0.9099999666213989
018,Waypoint,51.5110723,7.466277,157.0060272216797,155.704,0.8700000047683716
018,Waypoint,51.5101357,7.4666917,157.1077423095703,168.704,0.8499999642372131
018,Waypoint,51.4982618,7.4597185,156.48590087890625,288.604,0.7199999690055847
018,Waypoint,51.497604,7.4485861,156.79702758789062,355.904,0.6399999856948853
018,Waypoint,51.492589,7.4517896,156.76747131347656,409.804,0.5799999833106995
018,Waypoint,51.4914164,7.4804325,157.43348693847656,577.104,0.3999999761581421
018,Waypoint,51.4955107,7.47873,157.4232177734375,620.204,0.3499999940395355
018,Waypoint,51.5005839,7.4652479,157.0218505859375,714.004,0.25
018,Landing,51.5006432,7.4650952,128.24005126953125,739.148,0.2199999988079071

