flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
041,Start,51.5005899,7.4652296,126.71234893798828,36.164,1.0
041,Waypoint,51.5005897,7.4652319,155.40914916992188,49.152,0.9899999499320984
041,Waypoint,51.5110703,7.4662849,157.0244140625,149.252,0.8799999952316284
041,Waypoint,51.5101347,7.4666914,157.13978576660156,162.752,0.85999995470047
041,Waypoint,51.5070633,7.4636212,157.01405334472656,198.652,0.8199999928474426
041,Waypoint,51.5074798,7.4637076,157.0443572998047,206.252,0.8100000023841858
041,Waypoint,51.4955363,7.4787093,156.87449645996094,350.552,0.6499999761581421
041,Waypoint,51.4914309,7.4804484,156.85604858398438,391.152,0.6100000143051147
041,Waypoint,51.492576,7.4518186,157.33099365234375,561.152,0.41999998688697815
041,Waypoint,51.4975929,7.4485661,157.38180541992188,613.96,0.35999998450279236
041,Waypoint,51.4982505,7.4596936,157.0604705810547,681.752,0.2800000011920929
041,Waypoint,51.5005784,7.4652055,157.1024627685547,721.352,0.23999999463558197
041,Landing,51.5006466,7.4653617,127.614501953125,748.056,0.20999999344348907

