flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
001,Start,51.50059,7.4652296,126.67228698730469,34.4,1.0
001,Waypoint,51.5005899,7.4652315,155.3876495361328,47.908,0.9899999499320984
001,Waypoint,51.5070387,7.463616,157.0200958251953,111.308,0.9199999570846558
001,Waypoint,51.5074836,7.4637069,157.03866577148438,116.408,0.9099999666213989
001,Waypoint,51.5110741,7.4662783,157.0039520263672,154.208,0.8700000047683716
001,Waypoint,51.5101384,7.4666912,157.1098175048828,167.108,0.8499999642372131
001,Waypoint,51.4955398,7.4787109,156.77334594726562,320.812,0.6800000071525574
001,Waypoint,51.4914265,7.4804512,156.76853942871094,361.308,0.6399999856948853
001,Waypoint,51.4925748,7.4518245,157.207763671875,531.108,0.44999998807907104
001,Waypoint,51.4975895,7.4485697,157.3509521484375,583.708,0.38999998569488525
001,Waypoint,51.4982506,7.4596942,157.02320861816406,651.508,0.3199999928474426
001,Waypoint,51.5005833,7.4652153,157.01341247558594,691.212,0.26999998092651367
001,Landing,51.5006396,7.4653468,127.97534942626953,717.38,0.23999999463558197

