flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
033,Start,51.5005899,7.4652292,126.5359878540039,34.648,1.0
033,Waypoint,51.5005901,7.4652332,155.2080841064453,47.248,0.9899999499320984
033,Waypoint,51.5074816,7.4637163,156.99832153320312,114.448,0.9099999666213989
033,Waypoint,51.5110705,7.4662749,157.0579376220703,152.252,0.8700000047683716
033,Waypoint,51.5101352,7.466692,157.1134490966797,165.248,0.85999995470047
033,Waypoint,51.5070629,7.4636215,157.02664184570312,201.152,0.8199999928474426
033,Waypoint,51.4955391,7.4787056,156.93624877929688,341.348,0.6599999666213989
033,Waypoint,51.4914284,7.4804489,156.89425659179688,382.048,0.6200000047683716
033,Waypoint,51.492575,7.4518226,157.31471252441406,551.948,0.429999977350235
033,Waypoint,51.4975899,7.4485688,157.38587951660156,604.648,0.3700000047683716
033,Waypoint,51.4982498,7.4596838,157.13638305664062,672.348,0.28999999165534973
033,Waypoint,51.5005788,7.4652067,157.0799560546875,711.948,0.25
033,Landing,51.5006419,7.4653539,128.0117645263672,738.148,0.2199999988079071

