flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
026,Start,51.50059,7.4652293,126.5588150024414,35.708,1.0
026,Waypoint,51.5005897,7.4652331,155.30160522460938,48.324,0.9899999499320984
026,Waypoint,51.5070445,7.4636144,156.9575653076172,111.624,0.9199999570846558
026,Waypoint,51.5101085,7.4666751,157.11746215820312,146.624,0.8799999952316284
026,Waypoint,51.5110742,7.4662962,156.94308471679688,157.724,0.8700000047683716
026,Waypoint,51.5075081,7.463722,157.0111541748047,198.024,0.8199999928474426
026,Waypoint,51.4982639,7.4597172,156.42713928222656,288.524,0.7199999690055847
026,Waypoint,51.497604,7.4485804,156.75852966308594,356.124,0.6499999761581421
026,Waypoint,51.4925884,7.4517901,156.7504119873047,409.824,0.5899999737739563
026,Waypoint,51.4914164,7.4804359,157.4622039794922,577.128,0.3999999761581421
026,Waypoint,51.4955146,7.4787283,157.3416290283203,620.224,0.3499999940395355
026,Waypoint,51.5005853,7.4652449,156.95126342773438,714.124,0.25
026,Landing,51.5006424,7.4650974,128.21453857421875,739.324,0.2199999988079071

