flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
030,Start,51.5005899,7.4652296,126.84144592285156,25.008,1.0
030,Waypoint,51.5005888,7.465234,155.4214630126953,38.012,0.9899999499320984
030,Waypoint,51.5074804,7.4637156,157.01815795898438,105.112,0.9099999666213989
030,Waypoint,51.5101088,7.466671,157.0729217529297,136.412,0.8799999952316284
030,Waypoint,51.5110771,7.4662964,156.9973602294922,147.612,0.8700000047683716
030,Waypoint,51.5070703,7.4636217,156.99649047851562,191.812,0.8199999928474426
030,Waypoint,51.4982679,7.4597203,156.6267852783203,278.112,0.7199999690055847
030,Waypoint,51.4976035,7.4485762,156.7888946533203,345.712,0.6499999761581421
030,Waypoint,51.492589,7.451788,156.80242919921875,399.412,0.5899999737739563
030,Waypoint,51.4914166,7.4804384,157.52976989746094,566.724,0.3999999761581421
030,Waypoint,51.4955129,7.4787297,157.40599060058594,609.512,0.3499999940395355
030,Waypoint,51.5005821,7.4652514,157.0153350830078,703.412,0.25
030,Landing,51.5006449,7.4650888,128.0872039794922,728.556,0.2199999988079071

