flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
040,Start,51.5005901,7.4652295,126.68165588378906,34.312,1.0
040,Waypoint,51.50059,7.4652317,155.42523193359375,47.588,0.9899999499320984
040,Waypoint,51.5101061,7.4666876,156.9910125732422,138.988,0.8899999856948853
040,Waypoint,51.5110729,7.4662947,157.0135955810547,149.488,0.8700000047683716
040,Waypoint,51.5070642,7.4636178,156.95782470703125,193.988,0.8299999833106995
040,Waypoint,51.5074827,7.4637106,157.0564727783203,201.788,0.8199999928474426
040,Waypoint,51.4982626,7.4597174,156.4973907470703,294.288,0.7099999785423279
040,Waypoint,51.4976034,7.4485775,156.72312927246094,361.988,0.6399999856948853
040,Waypoint,51.4925888,7.4517878,156.80946350097656,415.688,0.5799999833106995
040,Waypoint,51.4914161,7.4804265,157.41758728027344,582.888,0.38999998569488525
040,Waypoint,51.4955148,7.4787284,157.38919067382812,626.188,0.3499999940395355
040,Waypoint,51.5005854,7.4652445,156.96389770507812,720.088,0.23999999463558197
040,Landing,51.500641,7.4650977,128.23663330078125,745.312,0.20999999344348907

