flight_no,Event,Latitude,Longitude,Altitude,Timestamp,Battery
012,Start,51.5005901,7.4652291,126.57878875732422,32.252,1.0
012,Waypoint,51.5005902,7.4652334,155.3245849609375,45.004,0.9899999499320984
012,Waypoint,51.4982579,7.4597292,156.92529296875,86.504,0.9399999976158142
012,Waypoint,51.497604,7.4485886,156.89102172851562,153.304,0.8700000047683716
012,Waypoint,51.4925922,7.4517878,157.1573486328125,207.304,0.8100000023841858
012,Waypoint,51.4914165,7.48043,156.8891143798828,374.504,0.6200000047683716
012,Waypoint,51.4955128,7.4787312,156.81076049804688,417.504,0.5699999928474426
012,Waypoint,51.5070446,7.4636279,157.28282165527344,557.604,0.41999998688697815
012,Waypoint,51.5074829,7.463701,157.4086456298828,563.204,0.4099999964237213
012,Waypoint,51.5110711,7.4662771,157.37832641601562,600.904,0.3700000047683716
012,Waypoint,51.5101352,7.4666888,157.17701721191406,614.404,0.35999998450279236
012,Waypoint,51.5006039,7.4652337,157.01251220703125,705.204,0.25
012,Landing,51.5004857,7.4652197,127.75746154785156,730.956,0.22999998927116394

